marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01377,1.01388,2022-04-12 04:53:16.805298
BTC_AUD,53653.38,53658.32,2022-04-12 04:53:17.027758
BTC_SGD,54229.45,54436.51,2022-04-12 04:53:19.870205
