marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01456,1.01466,2022-04-12 05:37:27.261941
BTC_AUD,53798.9,53890.11,2022-04-12 05:37:27.485956
BTC_SGD,54522.83,54736.65,2022-04-12 05:37:28.902798
