marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01382,1.01395,2022-04-12 04:57:27.608711
BTC_AUD,53750.0,53850.89,2022-04-12 04:57:27.768753
BTC_SGD,54425.75,54636.96,2022-04-12 04:57:29.288898
