marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01454,1.01466,2022-04-12 05:38:48.999214
BTC_AUD,53778.29,53873.43,2022-04-12 05:38:49.179990
BTC_SGD,54495.86,54710.24,2022-04-12 05:38:50.660337
