marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01486,1.01495,2022-04-12 05:57:27.185636
BTC_AUD,53961.21,54048.39,2022-04-12 05:57:27.307608
BTC_SGD,54697.44,54909.09,2022-04-12 05:57:28.794742
