,new_amount,denomination,swap_rate,direction,profit,percent
0_trade1,1.1144437105626233,BTC,1.8574061842710388e-05,AUD to BTC,0,0
0_trade2,60614.84973955451,SGD,54390.23,BTC to SGD,0,0
0_trade3,59792.110301801724,AUD,0.9864267676767677,SGD to AUD,-207.88969819827616,-0.003464828303304603
1_trade1,60819.6,SGD,1.01366,AUD to SGD,0,0
1_trade2,1.1105945426756336,BTC,1.8260471010589247e-05,SGD to BTC,0,0
1_trade3,59792.75539178753,AUD,53838.51,BTC to AUD,-207.2446082124734,-0.003454076803541223
