marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01488,1.015,2022-04-12 05:57:08.417948
BTC_AUD,53981.51,54066.64,2022-04-12 05:57:08.599032
BTC_SGD,54710.8,54928.27,2022-04-12 05:57:10.087504
