,new_amount,denomination,swap_rate,direction,profit,percent
0_trade1,1.1118465770320665,BTC,1.8530776283867774e-05,AUD to BTC,0,0
0_trade2,60557.813427696994,SGD,54465.98,BTC to SGD,0,0
0_trade3,59729.95623428973,AUD,0.986329473497327,SGD to AUD,-270.0437657102666,-0.004500729428504443
1_trade1,60823.2,SGD,1.01372,AUD to SGD,0,0
1_trade2,1.112349428327829,BTC,1.82882424523509e-05,SGD to BTC,0,0
1_trade3,59887.246944016384,AUD,53838.52,BTC to AUD,-112.75305598361592,-0.001879217599726932
