,new_amount,denomination,swap_rate,direction,profit,percent
0_trade1,1.1104695065073513,BTC,1.8507825108455855e-05,AUD to BTC,0,0
0_trade2,60690.645404877185,SGD,54653.14,BTC to SGD,0,0
0_trade3,59817.90221160979,AUD,0.9856198070156417,SGD to AUD,-182.09778839020873,-0.003034963139836812
1_trade1,60868.8,SGD,1.01448,AUD to SGD,0,0
1_trade2,1.1094338549676899,BTC,1.822664246654591e-05,SGD to BTC,0,0
1_trade3,59838.34674116747,AUD,53935.93,BTC to AUD,-161.65325883252808,-0.0026942209805421347
