,new_amount,denomination,swap_rate,direction,profit,percent
0_trade1,1.1138418801205399,BTC,1.856403133534233e-05,AUD to BTC,0,0
0_trade2,60621.49035385085,SGD,54425.58,BTC to SGD,0,0
0_trade3,59794.53197661427,AUD,0.9863586597358531,SGD to AUD,-205.46802338572888,-0.003424467056428815
1_trade1,60823.2,SGD,1.01372,AUD to SGD,0,0
1_trade2,1.1129235982099743,BTC,1.8297682433840613e-05,SGD to BTC,0,0
1_trade3,59836.11467303963,AUD,53764.8,BTC to AUD,-163.88532696037146,-0.002731422116006191
