marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01467,1.01484,2022-04-12 06:31:17.007859
BTC_AUD,53842.0,53870.83,2022-04-12 06:31:17.586369
BTC_SGD,54500.04,54895.62,2022-04-12 06:31:18.678788
