marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01382,1.01395,2022-04-12 04:57:43.058282
BTC_AUD,53755.61,53867.15,2022-04-12 04:57:43.615465
BTC_SGD,54439.34,54658.0,2022-04-12 04:57:44.679940
