marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01366,1.01381,2022-04-12 05:04:46.612242
BTC_AUD,53838.51,53910.09,2022-04-12 05:04:47.162422
BTC_SGD,54439.37,54662.55,2022-04-12 05:04:48.245561
