marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01462,1.01475,2022-04-12 05:39:36.209433
BTC_AUD,53800.01,53937.79,2022-04-12 05:39:36.797007
BTC_SGD,54524.17,54736.65,2022-04-12 05:39:37.930312
