,new_amount,denomination,swap_rate,direction,profit,percent
0_trade1,1.113676485519143,BTC,1.8561274758652385e-05,AUD to BTC,0,0
0_trade2,60690.75784014325,SGD,54495.86,BTC to SGD,0,0
0_trade3,59812.11782923182,AUD,0.9855226719490681,SGD to AUD,-187.88217076817818,-0.00313136951280297
1_trade1,60872.4,SGD,1.01454,AUD to SGD,0,0
1_trade2,1.1126326625509229,BTC,1.8278113932602014e-05,SGD to BTC,0,0
1_trade3,59835.19270564341,AUD,53778.03,BTC to AUD,-164.80729435659305,-0.002746788239276551
