,new_amount,denomination,swap_rate,direction,profit,percent
0_trade1,1.1110676971696105,BTC,1.851779495282684e-05,AUD to BTC,0,0
0_trade2,60704.11693172729,SGD,54635.84,BTC to SGD,0,0
0_trade3,59814.67274796505,AUD,0.9853478770679989,SGD to AUD,-185.3272520349492,-0.00308878753391582
1_trade1,60885.0,SGD,1.01475,AUD to SGD,0,0
1_trade2,1.1101121489499381,BTC,1.8232933381784315e-05,SGD to BTC,0,0
1_trade3,59837.49817625085,AUD,53902.21,BTC to AUD,-162.50182374915312,-0.002708363729152552
