marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01486,1.01498,2022-04-12 05:49:45.644116
BTC_AUD,53902.4,54002.44,2022-04-12 05:49:45.918257
BTC_SGD,54635.84,54865.74,2022-04-12 05:49:47.920393
