marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01472,1.01483,2022-04-12 05:40:42.219391
BTC_AUD,53798.61,53935.49,2022-04-12 05:40:42.375759
BTC_SGD,54534.32,54752.31,2022-04-12 05:40:43.912363
