,new_amount,denomination,swap_rate,direction,profit,percent
0_trade1,1.1134185679989772,BTC,1.8556976133316287e-05,AUD to BTC,0,0
0_trade2,60592.9287900165,SGD,54420.62,BTC to SGD,0,0
0_trade3,59771.666097832276,AUD,0.9864462288160671,SGD to AUD,-228.33390216772386,-0.003805565036128731
1_trade1,60817.2,SGD,1.01362,AUD to SGD,0,0
1_trade2,1.1131423467482742,BTC,1.830308443578912e-05,SGD to BTC,0,0
1_trade3,59929.92536683043,AUD,53838.51,BTC to AUD,-70.07463316957,-0.0011679105528261669
