marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01468,1.01483,2022-04-12 06:33:40.615541
BTC_AUD,53830.92,53924.67,2022-04-12 06:33:41.547112
BTC_SGD,54545.6,54944.49,2022-04-12 06:33:42.196527
