,new_amount,denomination,swap_rate,direction,profit,percent
0_trade1,1.1076873316199871,BTC,1.8461455526999786e-05,AUD to BTC,0,0
0_trade2,60688.38336910855,SGD,54788.37,BTC to SGD,0,0
0_trade3,59805.06259458651,AUD,0.9854449776796713,SGD to AUD,-194.9374054134896,-0.0032489567568914934
1_trade1,60878.4,SGD,1.01464,AUD to SGD,0,0
1_trade2,1.1065365712859663,BTC,1.817617695744248e-05,SGD to BTC,0,0
1_trade3,59829.09350018094,AUD,54068.79,BTC to AUD,-170.9064998190588,-0.0028484416636509803
