marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01465,1.01478,2022-04-12 06:01:04.393476
BTC_AUD,54000.0,54107.0,2022-04-12 06:01:04.906405
BTC_SGD,54721.42,54935.61,2022-04-12 06:01:06.011308
