marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01369,1.01381,2022-04-12 05:10:02.906230
BTC_AUD,53764.96,53833.25,2022-04-12 05:10:03.481800
BTC_SGD,54405.96,54618.06,2022-04-12 05:10:04.571819
