,new_amount,denomination,swap_rate,direction,profit,percent
0_trade1,1.1088054118574542,BTC,1.8480090197624237e-05,AUD to BTC,0,0
0_trade2,60687.836349191646,SGD,54732.63,BTC to SGD,0,0
0_trade3,59826.926871510615,AUD,0.985814134603062,SGD to AUD,-173.07312848938454,-0.0028845521414897425
1_trade1,60856.8,SGD,1.01428,AUD to SGD,0,0
1_trade2,1.1078416595124658,BTC,1.8204073489116513e-05,SGD to BTC,0,0
1_trade3,59859.354761857954,AUD,54032.41,BTC to AUD,-140.64523814204586,-0.002344087302367431
