marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01415,1.0143,2022-04-12 06:02:22.544319
BTC_AUD,54000.0,54103.3,2022-04-12 06:02:23.053958
BTC_SGD,54646.63,55073.79,2022-04-12 06:02:24.181517
