marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01381,1.01396,2022-04-12 05:00:20.859342
BTC_AUD,53750.0,53826.54,2022-04-12 05:00:21.799691
BTC_SGD,54410.91,54627.18,2022-04-12 05:00:22.475148
