marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01448,1.01461,2022-04-12 06:01:13.639492
BTC_AUD,54000.0,54107.0,2022-04-12 06:01:13.788723
BTC_SGD,54702.27,54935.61,2022-04-12 06:01:15.322130
