marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01442,1.01453,2022-04-12 06:24:10.944069
BTC_AUD,54032.41,54112.84,2022-04-12 06:24:11.476037
BTC_SGD,54737.83,54953.03,2022-04-12 06:24:12.588000
