marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01483,1.01495,2022-04-12 05:53:36.693720
BTC_AUD,54012.34,54057.47,2022-04-12 05:53:36.871265
BTC_SGD,54684.86,54906.4,2022-04-12 05:53:38.337879
