marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01366,1.01379,2022-04-12 05:04:08.842961
BTC_AUD,53838.51,53888.09,2022-04-12 05:04:09.031320
BTC_SGD,54459.69,54708.34,2022-04-12 05:04:10.534094
