marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01438,1.01453,2022-04-12 06:14:50.642263
BTC_AUD,54035.41,54123.12,2022-04-12 06:14:50.803884
BTC_SGD,54742.76,54951.91,2022-04-12 06:14:52.241390
